,timestamp,open (USD),high (USD),low (USD),close (USD),open (USD).1,high (USD).1,low (USD).1,close (USD).1,volume,market cap (USD)
0,2021-08-29,21.33,21.42,20.61,20.95,21.33,21.42,20.61,20.95,180377.0,180377.0
1,2021-08-28,20.43,21.43,19.5,21.31,20.43,21.43,19.5,21.31,3015611.502,3015611.502
2,2021-08-27,17.92,20.56,17.25,20.42,17.92,20.56,17.25,20.42,3514088.202,3514088.202
3,2021-08-26,20.048,20.33,17.666,17.9,20.048,20.33,17.666,17.9,2770346.738,2770346.738
4,2021-08-25,19.538,20.875,18.603,20.056,19.538,20.875,18.603,20.056,3609455.606,3609455.606
5,2021-08-24,21.811,22.036,19.2,19.538,21.811,22.036,19.2,19.538,4193781.637,4193781.637
6,2021-08-23,21.85,23.111,21.282,21.808,21.85,23.111,21.282,21.808,4567211.339,4567211.339
7,2021-08-22,22.152,24.743,20.972,21.862,22.152,24.743,20.972,21.862,6802878.252,6802878.252
8,2021-08-21,18.923,23.9,18.531,22.14,18.923,23.9,18.531,22.14,10579242.294,10579242.294
9,2021-08-20,18.71,20.0,18.362,18.928,18.71,20.0,18.362,18.928,4908239.485,4908239.485
10,2021-08-19,17.932,20.435,17.773,18.688,17.932,20.435,17.773,18.688,10416119.714,10416119.714
11,2021-08-18,16.007,18.575,14.985,17.948,16.007,18.575,14.985,17.948,6260641.828,6260641.828
12,2021-08-17,15.786,17.5,15.049,16.003,15.786,17.5,15.049,16.003,5723341.253,5723341.253
13,2021-08-16,15.912,16.688,15.49,15.784,15.912,16.688,15.49,15.784,3248584.615,3248584.615
14,2021-08-15,15.56,15.955,14.874,15.91,15.56,15.955,14.874,15.91,2206784.932,2206784.932
15,2021-08-14,15.21,15.774,14.686,15.56,15.21,15.774,14.686,15.56,2858273.76,2858273.76
16,2021-08-13,14.063,15.339,13.859,15.212,14.063,15.339,13.859,15.212,2024505.164,2024505.164
17,2021-08-12,14.552,15.196,13.547,14.06,14.552,15.196,13.547,14.06,2350142.18,2350142.18
18,2021-08-11,14.101,15.456,14.086,14.558,14.101,15.456,14.086,14.558,3354231.068,3354231.068
19,2021-08-10,13.645,14.4,13.398,14.105,13.645,14.4,13.398,14.105,2270345.591,2270345.591
20,2021-08-09,13.14,14.1,12.653,13.651,13.14,14.1,12.653,13.651,2347469.523,2347469.523
21,2021-08-08,14.012,14.24,13.01,13.139,14.012,14.24,13.01,13.139,1977499.627,1977499.627
22,2021-08-07,13.603,14.356,13.443,14.006,13.603,14.356,13.443,14.006,2793759.661,2793759.661
23,2021-08-06,13.034,14.031,12.724,13.589,13.034,14.031,12.724,13.589,2506091.693,2506091.693
24,2021-08-05,12.813,13.236,12.405,13.032,12.813,13.236,12.405,13.032,1861784.295,1861784.295
25,2021-08-04,12.128,12.916,11.955,12.808,12.128,12.916,11.955,12.808,1588393.44,1588393.44
26,2021-08-03,12.476,12.658,11.731,12.12,12.476,12.658,11.731,12.12,1690276.524,1690276.524
27,2021-08-02,12.319,12.761,12.098,12.476,12.319,12.761,12.098,12.476,1609394.971,1609394.971
28,2021-08-01,12.6,13.444,12.12,12.312,12.6,13.444,12.12,12.312,2910237.415,2910237.415
29,2021-07-31,12.123,12.935,11.878,12.598,12.123,12.935,11.878,12.598,2699186.752,2699186.752
30,2021-07-30,11.799,12.188,11.428,12.14,11.799,12.188,11.428,12.14,2536788.408,2536788.408
31,2021-07-29,11.591,11.898,11.311,11.799,11.591,11.898,11.311,11.799,2331117.274,2331117.274
32,2021-07-28,11.697,11.969,11.374,11.589,11.697,11.969,11.374,11.589,2338200.374,2338200.374
33,2021-07-27,11.38,11.806,11.02,11.702,11.38,11.806,11.02,11.702,2540028.785,2540028.785
34,2021-07-26,11.442,12.449,11.31,11.386,11.442,12.449,11.31,11.386,4237240.533,4237240.533
35,2021-07-25,11.428,11.621,10.967,11.446,11.428,11.621,10.967,11.446,1487311.25,1487311.25
36,2021-07-24,11.449,11.767,11.059,11.426,11.449,11.767,11.059,11.426,2445170.277,2445170.277
37,2021-07-23,11.378,11.549,10.677,11.442,11.378,11.549,10.677,11.442,2593122.754,2593122.754
38,2021-07-22,10.476,11.62,10.178,11.377,10.476,11.62,10.178,11.377,3075216.583,3075216.583
39,2021-07-21,9.449,10.701,9.135,10.481,9.449,10.701,9.135,10.481,3144385.977,3144385.977
40,2021-07-20,9.984,10.166,8.93,9.443,9.984,10.166,8.93,9.443,3334771.527,3334771.527
41,2021-07-19,10.981,11.07,9.923,9.98,10.981,11.07,9.923,9.98,2460342.981,2460342.981
42,2021-07-18,11.02,11.557,10.737,10.972,11.02,11.557,10.737,10.972,2459958.639,2459958.639
43,2021-07-17,11.149,11.508,10.713,11.022,11.149,11.508,10.713,11.022,4463621.218,4463621.218
44,2021-07-16,11.468,13.19,10.976,11.149,11.468,13.19,10.976,11.149,7049125.757,7049125.757
45,2021-07-15,11.749,12.065,10.653,11.474,11.749,12.065,10.653,11.474,2879500.503,2879500.503
46,2021-07-14,12.087,12.231,11.019,11.747,12.087,12.231,11.019,11.747,3729554.939,3729554.939
47,2021-07-13,12.982,13.729,11.807,12.092,12.982,13.729,11.807,12.092,3131096.246,3131096.246
48,2021-07-12,14.078,14.129,12.752,12.981,14.078,14.129,12.752,12.981,2138171.787,2138171.787
49,2021-07-11,14.429,14.8,13.871,14.077,14.429,14.8,13.871,14.077,2766943.338,2766943.338
50,2021-07-10,13.183,14.541,12.958,14.425,13.183,14.541,12.958,14.425,3111063.546,3111063.546
51,2021-07-09,11.92,13.699,11.411,13.181,11.92,13.699,11.411,13.181,4075187.053,4075187.053
52,2021-07-08,12.945,12.974,11.661,11.916,12.945,12.974,11.661,11.916,2076085.477,2076085.477
53,2021-07-07,13.143,13.51,12.82,12.939,13.143,13.51,12.82,12.939,1637466.77,1637466.77
54,2021-07-06,13.541,14.049,12.812,13.136,13.541,14.049,12.812,13.136,2631196.476,2631196.476
55,2021-07-05,12.312,13.966,11.927,13.531,12.312,13.966,11.927,13.531,5547395.975,5547395.975
56,2021-07-04,11.804,12.452,11.515,12.307,11.804,12.452,11.515,12.307,1476353.215,1476353.215
57,2021-07-03,11.795,12.2,11.526,11.8,11.795,12.2,11.526,11.8,1803444.076,1803444.076
58,2021-07-02,11.036,11.81,10.522,11.795,11.036,11.81,10.522,11.795,2147051.238,2147051.238
59,2021-07-01,12.045,12.078,10.713,11.033,12.045,12.078,10.713,11.033,1862697.849,1862697.849
60,2021-06-30,11.638,12.052,11.034,12.045,11.638,12.052,11.034,12.045,2470921.749,2470921.749
61,2021-06-29,10.899,12.875,10.825,11.65,10.899,12.875,10.825,11.65,4117510.115,4117510.115
62,2021-06-28,10.08,10.9,9.917,10.89,10.08,10.9,9.917,10.89,1884182.909,1884182.909
63,2021-06-27,9.59,10.087,9.417,10.087,9.59,10.087,9.417,10.087,2119873.714,2119873.714
64,2021-06-26,9.066,9.6,8.647,9.596,9.066,9.6,8.647,9.596,2216941.42,2216941.42
65,2021-06-25,10.386,10.703,8.85,9.066,10.386,10.703,8.85,9.066,3817236.091,3817236.091
66,2021-06-24,9.605,10.713,9.01,10.386,9.605,10.713,9.01,10.386,2896156.006,2896156.006
67,2021-06-23,8.992,10.489,8.565,9.613,8.992,10.489,8.565,9.613,3272473.739,3272473.739
68,2021-06-22,9.517,10.57,7.83,9.002,9.517,10.57,7.83,9.002,6291115.057,6291115.057
69,2021-06-21,11.983,12.109,9.473,9.519,11.983,12.109,9.473,9.519,4060092.917,4060092.917
70,2021-06-20,11.854,12.477,11.04,11.977,11.854,12.477,11.04,11.977,2215875.598,2215875.598
71,2021-06-19,12.46,12.721,11.809,11.85,12.46,12.721,11.809,11.85,1311810.652,1311810.652
72,2021-06-18,13.623,13.623,11.927,12.472,13.623,13.623,11.927,12.472,2237575.356,2237575.356
73,2021-06-17,13.419,14.683,13.292,13.618,13.419,14.683,13.292,13.618,3732653.493,3732653.493
74,2021-06-16,12.951,13.477,12.313,13.425,12.951,13.477,12.313,13.425,1932702.646,1932702.646
75,2021-06-15,13.315,13.575,12.641,12.951,13.315,13.575,12.641,12.951,1505914.741,1505914.741
76,2021-06-14,12.531,13.39,12.216,13.301,12.531,13.39,12.216,13.301,1834397.847,1834397.847
77,2021-06-13,11.625,12.534,11.288,12.53,11.625,12.534,11.288,12.53,1668229.281,1668229.281
78,2021-06-12,11.941,12.057,10.914,11.616,11.941,12.057,10.914,11.616,1753079.418,1753079.418
79,2021-06-11,12.833,12.953,11.557,11.95,12.833,12.953,11.557,11.95,1957376.418,1957376.418
80,2021-06-10,13.94,14.055,12.559,12.829,13.94,14.055,12.559,12.829,2364548.247,2364548.247
