,timestamp,open (USD),high (USD),low (USD),close (USD),open (USD).1,high (USD).1,low (USD).1,close (USD).1,volume,market cap (USD)
0,2021-07-22,0.4158,0.4273,0.413,0.4206,0.4158,0.4273,0.413,0.4206,48632.83,48632.83
1,2021-07-21,0.3844,0.4328,0.381,0.4157,0.3844,0.4328,0.381,0.4157,1710144.06,1710144.06
2,2021-07-20,0.4158,0.4198,0.3715,0.3842,0.4158,0.4198,0.3715,0.3842,1325567.91,1325567.91
3,2021-07-19,0.4321,0.4451,0.4023,0.4154,0.4321,0.4451,0.4023,0.4154,2356842.06,2356842.06
4,2021-07-18,0.4438,0.4638,0.4271,0.4321,0.4438,0.4638,0.4271,0.4321,2849434.19,2849434.19
5,2021-07-17,0.4506,0.498,0.4425,0.4437,0.4506,0.498,0.4425,0.4437,5428192.88,5428192.88
6,2021-07-16,0.4436,0.5143,0.4163,0.4506,0.4436,0.5143,0.4163,0.4506,7895897.9,7895897.9
7,2021-07-15,0.4612,0.4769,0.4259,0.4453,0.4612,0.4769,0.4259,0.4453,3231710.43,3231710.43
8,2021-07-14,0.441,0.4832,0.4228,0.4611,0.441,0.4832,0.4228,0.4611,3476759.51,3476759.51
9,2021-07-13,0.4695,0.4766,0.434,0.4409,0.4695,0.4766,0.434,0.4409,2363752.49,2363752.49
10,2021-07-12,0.4969,0.5071,0.46,0.4705,0.4969,0.5071,0.46,0.4705,3452685.16,3452685.16
11,2021-07-11,0.44,0.56,0.4396,0.4972,0.44,0.56,0.4396,0.4972,19966057.25,19966057.25
12,2021-07-10,0.445,0.4696,0.4317,0.4398,0.445,0.4696,0.4317,0.4398,3391881.1,3391881.1
13,2021-07-09,0.4258,0.47,0.4136,0.4451,0.4258,0.47,0.4136,0.4451,2850977.97,2850977.97
14,2021-07-08,0.4578,0.4587,0.4205,0.4253,0.4578,0.4587,0.4205,0.4253,1748222.24,1748222.24
15,2021-07-07,0.4606,0.4796,0.455,0.4577,0.4606,0.4796,0.455,0.4577,2433686.89,2433686.89
16,2021-07-06,0.462,0.4754,0.4489,0.459,0.462,0.4754,0.4489,0.459,1927535.96,1927535.96
17,2021-07-05,0.4671,0.4697,0.4364,0.463,0.4671,0.4697,0.4364,0.463,2642069.82,2642069.82
18,2021-07-04,0.459,0.52,0.4486,0.4671,0.459,0.52,0.4486,0.4671,8459588.33,8459588.33
19,2021-07-03,0.4378,0.4758,0.4275,0.459,0.4378,0.4758,0.4275,0.459,2177827.48,2177827.48
20,2021-07-02,0.4352,0.4405,0.4158,0.4378,0.4352,0.4405,0.4158,0.4378,1768836.79,1768836.79
21,2021-07-01,0.4657,0.4658,0.419,0.434,0.4657,0.4658,0.419,0.434,1961755.09,1961755.09
22,2021-06-30,0.4709,0.4745,0.4367,0.4658,0.4709,0.4745,0.4367,0.4658,1715194.84,1715194.84
23,2021-06-29,0.4506,0.4923,0.45,0.4709,0.4506,0.4923,0.45,0.4709,3248818.31,3248818.31
24,2021-06-28,0.448,0.4617,0.433,0.4512,0.448,0.4617,0.433,0.4512,2739661.91,2739661.91
25,2021-06-27,0.4369,0.4609,0.4154,0.448,0.4369,0.4609,0.4154,0.448,1905073.31,1905073.31
26,2021-06-26,0.4283,0.4486,0.4052,0.4369,0.4283,0.4486,0.4052,0.4369,1663405.5,1663405.5
27,2021-06-25,0.49,0.5024,0.4257,0.4291,0.49,0.5024,0.4257,0.4291,1727249.24,1727249.24
28,2021-06-24,0.4869,0.4973,0.4526,0.4892,0.4869,0.4973,0.4526,0.4892,1757098.65,1757098.65
29,2021-06-23,0.4457,0.5199,0.4231,0.4845,0.4457,0.5199,0.4231,0.4845,2360376.27,2360376.27
30,2021-06-22,0.5017,0.528,0.3889,0.4461,0.5017,0.528,0.3889,0.4461,6162024.78,6162024.78
31,2021-06-21,0.6357,0.6396,0.5017,0.5045,0.6357,0.6396,0.5017,0.5045,3370671.55,3370671.55
32,2021-06-20,0.6494,0.66,0.5785,0.635,0.6494,0.66,0.5785,0.635,2618712.75,2618712.75
33,2021-06-19,0.6681,0.6856,0.6432,0.649,0.6681,0.6856,0.6432,0.649,2014948.0,2014948.0
34,2021-06-18,0.7154,0.7286,0.643,0.6667,0.7154,0.7286,0.643,0.6667,2576050.71,2576050.71
35,2021-06-17,0.7085,0.7723,0.7,0.7133,0.7085,0.7723,0.7,0.7133,3186904.5,3186904.5
36,2021-06-16,0.7166,0.7871,0.698,0.7085,0.7166,0.7871,0.698,0.7085,5678786.77,5678786.77
37,2021-06-15,0.7109,0.7907,0.697,0.7168,0.7109,0.7907,0.697,0.7168,6907503.79,6907503.79
38,2021-06-14,0.6566,0.726,0.6426,0.7116,0.6566,0.726,0.6426,0.7116,4602448.79,4602448.79
39,2021-06-13,0.6459,0.6804,0.6066,0.6561,0.6459,0.6804,0.6066,0.6561,4136882.19,4136882.19
40,2021-06-12,0.6589,0.678,0.6033,0.646,0.6589,0.678,0.6033,0.646,3455507.04,3455507.04
41,2021-06-11,0.7185,0.828,0.6334,0.6589,0.7185,0.828,0.6334,0.6589,12808162.36,12808162.36
42,2021-06-10,0.7939,0.8,0.7,0.716,0.7939,0.8,0.7,0.716,5453702.47,5453702.47
43,2021-06-09,0.7948,0.832,0.7411,0.7939,0.7948,0.832,0.7411,0.7939,8490497.21,8490497.21
44,2021-06-08,0.8113,0.8599,0.7217,0.7914,0.8113,0.8599,0.7217,0.7914,10480039.45,10480039.45
45,2021-06-07,0.9527,0.9833,0.7888,0.8114,0.9527,0.9833,0.7888,0.8114,10025528.65,10025528.65
46,2021-06-06,0.9165,1.125,0.87,0.9533,0.9165,1.125,0.87,0.9533,26807470.43,26807470.43
47,2021-06-05,0.9473,1.0211,0.8822,0.9139,0.9473,1.0211,0.8822,0.9139,13419159.34,13419159.34
48,2021-06-04,1.0096,1.0879,0.8711,0.9453,1.0096,1.0879,0.8711,0.9453,31206331.26,31206331.26
49,2021-06-03,0.9299,1.25,0.9228,1.0096,0.9299,1.25,0.9228,1.0096,77683076.9,77683076.9
50,2021-06-02,0.7624,1.1649,0.7167,0.9342,0.7624,1.1649,0.7167,0.9342,58300751.95,58300751.95
51,2021-06-01,0.8346,0.8598,0.737,0.7625,0.8346,0.8598,0.737,0.7625,11769041.47,11769041.47
52,2021-05-31,0.7855,0.98,0.7507,0.8322,0.7855,0.98,0.7507,0.8322,50318272.78,50318272.78
53,2021-05-30,0.5956,0.935,0.5667,0.785,0.5956,0.935,0.5667,0.785,70945901.58,70945901.58
54,2021-05-29,0.6282,0.6625,0.5553,0.5981,0.6282,0.6625,0.5553,0.5981,3767757.79,3767757.79
55,2021-05-28,0.6606,0.7257,0.5579,0.6272,0.6606,0.7257,0.5579,0.6272,11910223.7,11910223.7
56,2021-05-27,0.6878,0.7178,0.6136,0.6631,0.6878,0.7178,0.6136,0.6631,4889934.14,4889934.14
57,2021-05-26,0.6367,0.6899,0.6195,0.6864,0.6367,0.6899,0.6195,0.6864,5775554.99,5775554.99
58,2021-05-25,0.6345,0.66,0.5622,0.6323,0.6345,0.66,0.5622,0.6323,6893502.18,6893502.18
59,2021-05-24,0.5463,0.6788,0.5262,0.6362,0.5463,0.6788,0.5262,0.6362,13641216.62,13641216.62
60,2021-05-23,0.7476,0.945,0.47,0.5496,0.7476,0.945,0.47,0.5496,40698057.8,40698057.8
61,2021-05-22,0.5704,0.975,0.4975,0.7478,0.5704,0.975,0.4975,0.7478,49798776.52,49798776.52
62,2021-05-21,0.7056,0.7579,0.4934,0.569,0.7056,0.7579,0.4934,0.569,5233140.83,5233140.83
63,2021-05-20,0.6093,0.7433,0.5556,0.703,0.6093,0.7433,0.5556,0.703,3901228.0,3901228.0
64,2021-05-19,1.0006,1.0142,0.484,0.6092,1.0006,1.0142,0.484,0.6092,6947068.79,6947068.79
65,2021-05-18,1.0092,1.1047,0.9777,0.9963,1.0092,1.1047,0.9777,0.9963,4063221.94,4063221.94
66,2021-05-17,1.1394,1.1405,0.9699,1.0127,1.1394,1.1405,0.9699,1.0127,5089898.92,5089898.92
67,2021-05-16,1.1682,1.3736,1.0689,1.1394,1.1682,1.3736,1.0689,1.1394,9852951.02,9852951.02
68,2021-05-15,1.3536,1.5462,1.1511,1.1663,1.3536,1.5462,1.1511,1.1663,30661952.84,30661952.84
69,2021-05-14,1.1274,1.495,1.07,1.3534,1.1274,1.495,1.07,1.3534,31108565.82,31108565.82
70,2021-05-13,1.1033,1.52,0.9639,1.1344,1.1033,1.52,0.9639,1.1344,28242498.05,28242498.05
71,2021-05-12,1.0816,1.975,1.0599,1.1032,1.0816,1.975,1.0599,1.1032,105323128.1,105323128.1
72,2021-05-11,1.0385,1.0999,0.946,1.078,1.0385,1.0999,0.946,1.078,3329849.52,3329849.52
73,2021-05-10,1.1206,1.285,0.9749,1.039,1.1206,1.285,0.9749,1.039,6461900.55,6461900.55
74,2021-05-09,1.1571,1.1853,1.0469,1.12,1.1571,1.1853,1.0469,1.12,3758569.7,3758569.7
75,2021-05-08,1.2004,1.2527,1.1238,1.1571,1.2004,1.2527,1.1238,1.1571,5371067.16,5371067.16
76,2021-05-07,1.1259,1.4214,1.1,1.2043,1.1259,1.4214,1.1,1.2043,19582359.76,19582359.76
77,2021-05-06,1.058,1.1731,1.013,1.1294,1.058,1.1731,1.013,1.1294,4591642.79,4591642.79
78,2021-05-05,0.9293,1.089,0.9222,1.0576,0.9293,1.089,0.9222,1.0576,3929312.92,3929312.92
79,2021-05-04,1.0982,1.1011,0.9275,0.9293,1.0982,1.1011,0.9275,0.9293,4218157.52,4218157.52
80,2021-05-03,1.0569,1.2579,1.05,1.0995,1.0569,1.2579,1.05,1.0995,6825263.15,6825263.15
